"Group","Area","M664","Reference","Type","G1","G2","G3","G4","category"
"Fruits","Saint Kitts and Nevis",71,203,"A",58.25,89,123.75,203,"2"
"Fruits","Saint Lucia",90,203,"A",58.25,89,123.75,203,"3"
"Fruits","Saint Vincent and the Grenadines",167,203,"A",58.25,89,123.75,203,"4"
"Fruits","Samoa",237,203,"A",58.25,89,123.75,203,"5"
"Fruits","Sao Tome and Principe",352,203,"A",58.25,89,123.75,203,"5"
"Fruits","Saudi Arabia",222,203,"A",58.25,89,123.75,203,"5"
"Fruits","Senegal",29,203,"A",58.25,89,123.75,203,"1"
"Fruits","Serbia",149,203,"A",58.25,89,123.75,203,"4"
"Fruits","Serbia and Montenegro",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Sierra Leone",32,203,"A",58.25,89,123.75,203,"1"
"Fruits","Slovakia",67,203,"A",58.25,89,123.75,203,"2"
"Fruits","Slovenia",150,203,"A",58.25,89,123.75,203,"4"
"Fruits","Small Island Developing States",123,203,"A",58.25,89,123.75,203,"3"
"Fruits","Solomon Islands",60,203,"A",58.25,89,123.75,203,"2"
"Fruits","South Africa",43,203,"A",58.25,89,123.75,203,"1"
"Fruits","South America",107,203,"A",58.25,89,123.75,203,"3"
"Fruits","South-Eastern Asia",87,203,"A",58.25,89,123.75,203,"2"
"Fruits","Southern Africa",45,203,"A",58.25,89,123.75,203,"1"
"Fruits","Southern Asia",73,203,"A",58.25,89,123.75,203,"2"
"Fruits","Southern Europe",159,203,"A",58.25,89,123.75,203,"4"
"Fruits","Spain",110,203,"A",58.25,89,123.75,203,"3"
"Fruits","Sri Lanka",16,203,"A",58.25,89,123.75,203,"1"
"Fruits","Sudan",137,203,"A",58.25,89,123.75,203,"4"
"Fruits","Sudan (former)",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Suriname",70,203,"A",58.25,89,123.75,203,"2"
"Fruits","Swaziland",81,203,"A",58.25,89,123.75,203,"2"
"Fruits","Sweden",120,203,"A",58.25,89,123.75,203,"3"
"Fruits","Switzerland",135,203,"A",58.25,89,123.75,203,"4"
"Fruits","Tajikistan",65,203,"A",58.25,89,123.75,203,"2"
"Fruits","Thailand",118,203,"A",58.25,89,123.75,203,"3"
"Fruits","The former Yugoslav Republic of Macedonia",141,203,"A",58.25,89,123.75,203,"4"
"Fruits","Timor-Leste",27,203,"A",58.25,89,123.75,203,"1"
"Fruits","Togo",15,203,"A",58.25,89,123.75,203,"1"
"Fruits","Trinidad and Tobago",104,203,"A",58.25,89,123.75,203,"3"
"Fruits","Tunisia",144,203,"A",58.25,89,123.75,203,"4"
"Fruits","Turkey",213,203,"A",58.25,89,123.75,203,"5"
"Fruits","Turkmenistan",102,203,"A",58.25,89,123.75,203,"3"
"Fruits","Uganda",27,203,"A",58.25,89,123.75,203,"1"
"Fruits","Ukraine",98,203,"A",58.25,89,123.75,203,"3"
"Fruits","United Arab Emirates",181,203,"A",58.25,89,123.75,203,"4"
"Fruits","United Kingdom",150,203,"A",58.25,89,123.75,203,"4"
"Fruits","United Republic of Tanzania",96,203,"A",58.25,89,123.75,203,"3"
"Fruits","United States of America",134,203,"A",58.25,89,123.75,203,"4"
"Fruits","Uruguay",85,203,"A",58.25,89,123.75,203,"2"
"Fruits","USSR",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Uzbekistan",160,203,"A",58.25,89,123.75,203,"4"
"Fruits","Vanuatu",120,203,"A",58.25,89,123.75,203,"3"
"Fruits","Venezuela (Bolivarian Republic of)",78,203,"A",58.25,89,123.75,203,"2"
"Fruits","Viet Nam",87,203,"A",58.25,89,123.75,203,"2"
"Fruits","Western Africa",40,203,"A",58.25,89,123.75,203,"1"
"Fruits","Western Asia",167,203,"A",58.25,89,123.75,203,"4"
"Fruits","Western Europe",128,203,"A",58.25,89,123.75,203,"4"
"Fruits","World",101,203,"A",58.25,89,123.75,203,"3"
"Fruits","Yemen",73,203,"A",58.25,89,123.75,203,"2"
"Fruits","Yugoslav SFR",0,203,"A",58.25,89,123.75,203,"1"
"Fruits","Zambia",11,203,"A",58.25,89,123.75,203,"1"
"Fruits","Zimbabwe",19,203,"A",58.25,89,123.75,203,"1"
"Grains (Starchy staples)","Afghanistan",1575,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Africa",1666,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Albania",1222,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Algeria",1804,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Americas",1087,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Angola",1446,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Antigua and Barbuda",700,813,"A",0,687,741,813,"3"
"Grains (Starchy staples)","Argentina",1146,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Armenia",1162,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Asia",1521,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Australia",830,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Australia & New Zealand",842,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Austria",997,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Azerbaijan",1929,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Bahamas",687,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Bangladesh",1964,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Barbados",970,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Belarus",1173,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Belgium",1080,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Belgium-Luxembourg",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Belize",1089,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Benin",1844,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Bermuda",694,813,"A",0,687,741,813,"3"
"Grains (Starchy staples)","Bolivia (Plurinational State of)",1199,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Bosnia and Herzegovina",1572,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Botswana",1107,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Brazil",1090,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Brunei Darussalam",1367,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Bulgaria",1151,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Burkina Faso",1779,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Cabo Verde",1280,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Cambodia",1739,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Cameroon",1558,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Canada",1031,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Caribbean",1234,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Central African Republic",1056,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Central America",1308,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Central Asia",1386,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Chad",1467,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Chile",1274,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","China",1569,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","China, Hong Kong SAR",944,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","China, Macao SAR",923,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","China, mainland",1583,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","China, Taiwan Province of",958,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Colombia",1082,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Congo",1344,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Costa Rica",967,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Côte d'Ivoire",1975,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Croatia",992,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Cuba",1688,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Cyprus",809,813,"A",0,687,741,813,"4"
"Grains (Starchy staples)","Czechia",997,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Czechoslovakia",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Democratic People's Republic of Korea",1436,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Denmark",958,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Djibouti",1450,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Dominica",1112,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Dominican Republic",935,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Eastern Africa",1446,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Eastern Asia",1525,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Eastern Europe",1324,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ecuador",906,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Egypt",2299,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","El Salvador",1253,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Estonia",1198,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ethiopia",1642,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ethiopia PDR",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Europe",1157,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","European Union",1090,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Fiji",1372,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Finland",1067,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","France",1056,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","French Polynesia",1016,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Gabon",1740,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Gambia",1641,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Georgia",1664,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Germany",987,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ghana",2207,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Greece",1080,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Grenada",707,813,"A",0,687,741,813,"3"
"Grains (Starchy staples)","Guatemala",1187,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Guinea",1732,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Guinea-Bissau",1480,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Guyana",1352,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Haiti",1131,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Honduras",1236,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Hungary",931,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Iceland",769,813,"A",0,687,741,813,"4"
"Grains (Starchy staples)","India",1421,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Indonesia",1917,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Iran (Islamic Republic of)",1658,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Iraq",1629,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ireland",1232,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Israel",1219,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Italy",1214,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Jamaica",1113,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Japan",1142,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Jordan",1422,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Kazakhstan",1094,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Kenya",1293,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Kiribati",1277,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Kuwait",1422,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Kyrgyzstan",1474,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Land Locked Developing Countries",1514,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Lao People's Democratic Republic",1666,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Latvia",1155,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Least Developed Countries",1590,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Lebanon",1204,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Lesotho",2038,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Liberia",1483,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Lithuania",1342,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Low Income Food Deficit Countries",1494,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Luxembourg",1019,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Madagascar",1639,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Malawi",1746,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Malaysia",1309,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Maldives",1122,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mali",1934,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Malta",1167,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mauritania",1508,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mauritius",1434,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Melanesia",1396,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mexico",1344,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Micronesia",1277,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Middle Africa",1461,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mongolia",1163,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Montenegro",1192,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Morocco",2056,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Mozambique",1647,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Myanmar",1417,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Namibia",1189,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Nepal",1825,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Net Food Importing Developing Countries",1563,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Netherlands",875,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Netherlands Antilles (former)",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","New Caledonia",984,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","New Zealand",911,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Nicaragua",1351,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Niger",1595,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Nigeria",1828,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Northern Africa",1874,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Northern America",909,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Northern Europe",1065,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Norway",1077,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Oceania",881,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Oman",1239,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Pakistan",1205,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Panama",1233,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Paraguay",1135,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Peru",1587,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Philippines",1552,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Poland",1386,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Polynesia",931,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Portugal",1152,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Republic of Korea",1446,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Republic of Moldova",1198,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Romania",1543,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Russian Federation",1360,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Rwanda",1111,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Saint Kitts and Nevis",741,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Saint Lucia",903,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Saint Vincent and the Grenadines",1197,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Samoa",804,813,"A",0,687,741,813,"4"
"Grains (Starchy staples)","Sao Tome and Principe",987,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Saudi Arabia",1474,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Senegal",1526,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Serbia",1111,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Serbia and Montenegro",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Sierra Leone",1546,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Slovakia",1105,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Slovenia",1270,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Small Island Developing States",1255,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Solomon Islands",1651,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","South Africa",1604,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","South America",1137,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","South-Eastern Asia",1668,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Southern Africa",1579,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Southern Asia",1468,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Southern Europe",1101,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Spain",901,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Sri Lanka",1493,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Sudan",924,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Sudan (former)",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Suriname",1222,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Swaziland",1302,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Sweden",878,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Switzerland",746,813,"A",0,687,741,813,"4"
"Grains (Starchy staples)","Tajikistan",1287,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Thailand",1374,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","The former Yugoslav Republic of Macedonia",1123,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Timor-Leste",1399,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Togo",1757,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Trinidad and Tobago",1115,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Tunisia",1701,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Turkey",1679,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Turkmenistan",1649,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Uganda",1197,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Ukraine",1309,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","United Arab Emirates",1406,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","United Kingdom",1073,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","United Republic of Tanzania",1276,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","United States of America",895,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Uruguay",1190,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","USSR",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Uzbekistan",1514,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Vanuatu",1329,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Venezuela (Bolivarian Republic of)",1096,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Viet Nam",1594,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Western Africa",1820,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Western Asia",1548,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Western Europe",997,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","World",1442,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Yemen",1377,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Yugoslav SFR",0,813,"A",0,687,741,813,"1"
"Grains (Starchy staples)","Zambia",1382,813,"A",0,687,741,813,"5"
"Grains (Starchy staples)","Zimbabwe",1201,813,"A",0,687,741,813,"5"
"Legumes, Nuts & Seeds","Afghanistan",44,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Africa",185,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Albania",147,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Algeria",111,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Americas",153,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Angola",122,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Antigua and Barbuda",56,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Argentina",13,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Armenia",27,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Asia",145,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Australia",98,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Australia & New Zealand",100,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Austria",107,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Azerbaijan",38,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Bahamas",97,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Bangladesh",73,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Barbados",150,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Belarus",34,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Belgium",96,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Belgium-Luxembourg",0,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Belize",210,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Benin",242,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Bermuda",93,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Bolivia (Plurinational State of)",100,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Bosnia and Herzegovina",104,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Botswana",74,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Brazil",224,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Brunei Darussalam",92,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Bulgaria",68,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Burkina Faso",333,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Cabo Verde",156,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Cambodia",148,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Cameroon",364,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Canada",238,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Caribbean",207,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Central African Republic",167,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Central America",160,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Central Asia",29,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Chad",317,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Chile",70,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","China",127,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","China, Hong Kong SAR",166,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","China, Macao SAR",113,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","China, mainland",126,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","China, Taiwan Province of",207,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Colombia",81,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Congo",89,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Costa Rica",135,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Côte d'Ivoire",121,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Croatia",85,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Cuba",276,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Cyprus",113,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Czechia",56,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Czechoslovakia",0,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Democratic People's Republic of Korea",134,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Denmark",70,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Djibouti",129,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Dominica",168,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Dominican Republic",162,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Eastern Africa",205,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Eastern Asia",127,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Eastern Europe",43,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","Ecuador",36,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Egypt",113,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","El Salvador",211,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Estonia",118,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Ethiopia",172,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Ethiopia PDR",0,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Europe",74,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","European Union",85,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Fiji",300,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Finland",47,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","France",67,117,"A",42,72,94,117,"2"
"Legumes, Nuts & Seeds","French Polynesia",188,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Gabon",142,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Gambia",108,117,"A",42,72,94,117,"4"
"Legumes, Nuts & Seeds","Georgia",25,117,"A",42,72,94,117,"1"
"Legumes, Nuts & Seeds","Germany",93,117,"A",42,72,94,117,"3"
"Legumes, Nuts & Seeds","Ghana",194,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Greece",152,117,"A",42,72,94,117,"5"
"Legumes, Nuts & Seeds","Grenada",130,117,"A",42,72,94,117,"5"
